longi,lati,description,zip,address
-80.22125,25.750597,,33145,1650 Coral Way Apt 708
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.229146,25.877717,,33167,1814 NW 113th Ter
-80.229918,25.860528,,33147,1905 NW 94th St
-80.229146,25.877717,,33167,1814 NW 113th Ter
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.229918,25.860528,,33147,1905 NW 94th St
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.27038,25.705856,,33146,6905 Talavera St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.324862,25.593587,,33157,8245 SW 187th Ter
-80.21388,25.950987,,33169,19220 NW 7th Ave
-80.17357,25.846973,,33138,7836 NE Bayshore Ct
-80.1197,25.954444,,33160,19201 Collins Ave Unit 436
-80.21388,25.950987,,33169,19220 NW 7th Ave
-80.1197,25.954444,,33160,19201 Collins Ave Unit 436
-80.17357,25.846973,,33138,7836 NE Bayshore Ct
-80.133392,25.788187,,33139,1528 Drexel Ave Unit 1B
-80.349139,25.561105,,33190,
-80.132828,25.767828,,33139,50 S Pointe Dr Units 804 & 05
-80.133392,25.788187,,33139,1528 Drexel Ave Unit 1B
-80.132828,25.767828,,33139,50 S Pointe Dr Units 804 & 05
-80.126867,25.888484,,33154,30 Park Dr Unit 14B
-80.135437,25.780399,,33139,950 Euclid Ave Apt 209
-80.126867,25.888484,,33154,30 Park Dr Unit 14B
-80.16058,25.886537,,33181,1800 Sans Souci Blvd Apt 435
-80.324862,25.593587,,33157,8245 SW 187th Ter
-80.16058,25.886537,,33181,1800 Sans Souci Blvd Apt 435
-80.135437,25.780399,,33139,950 Euclid Ave Apt 209
-80.36384,25.779912,,33172,10301 NW 10th St
-80.1197,25.954444,,33160,19201 Collins Ave Unit 436
-80.1197,25.954444,,33160,19201 Collins Ave Unit 436
-80.322692,25.6137,,33157,16921 SW 80th Ct
-80.36384,25.779912,,33172,10301 NW 10th St
-80.322692,25.6137,,33157,16921 SW 80th Ct
-80.383063,25.839995,,33178,7200 NW 114th Ave Apt 310
-80.355006,25.854302,,33178,
-80.368352,25.837801,,33178,10523 NW 70th Ln
-80.368352,25.837801,,33178,10523 NW 70th Ln
-80.383063,25.839995,,33178,7200 NW 114th Ave Apt 310
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 1517
-80.355006,25.854302,,33178,
-80.379981,25.552918,,33170,23107 SW 115 Court
-80.187432,25.891681,,33161,550 NE 127th St
-80.379981,25.552918,,33170,23107 SW 115 Court
-80.187432,25.891681,,33161,550 NE 127th St
-80.176746,25.865551,,33138,1020 NE 98th St
-80.194936,25.767192,,33130,88 SW 7th St Unit 803
-80.155689,25.961161,,33180,20040 NE 23rd Ave
-80.176746,25.865551,,33138,1020 NE 98th St
-80.155689,25.961161,,33180,20040 NE 23rd Ave
-80.194936,25.767192,,33130,88 SW 7th St Unit 803
-80.125112,25.80149,,33140,2555 Collins Ave Apt 1008
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 3906
-80.125112,25.80149,,33140,2555 Collins Ave Apt 1008
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 3906
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 3906
-80.166714,25.913128,,33181,1631 NE 149th St
-80.159654,25.943221,,33162,2048 NE 182nd St
-80.377745,25.709189,,33173,6375 SW 114th Ave
-80.159654,25.943221,,33162,2048 NE 182nd St
-80.391579,25.754375,,33184,12219 SW 14th Ln Apt 2308
-80.130315,25.881363,,33154,9100 W Bay Harbor Dr Unit 2D
-80.157448,25.781004,,33139,56 S Hibiscus Dr
-80.377745,25.709189,,33173,6375 SW 114th Ave
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.159492,25.927661,,33162,2025 NE 164th St Apt 408
-80.377745,25.709189,,33173,6375 SW 114th Ave
-80.159492,25.927661,,33162,2025 NE 164th St Apt 408
-80.258004,25.755675,,33134,1805 Ponce De Leon Blvd Apt 517
-80.440985,25.743597,,33185,2502 SW 152nd Ct
-80.166714,25.913128,,33181,1631 NE 149th St
-80.258004,25.755675,,33134,1805 Ponce De Leon Blvd Apt 517
-80.440985,25.743597,,33185,2502 SW 152nd Ct
-80.141978,25.945416,,33160,2801 NE 183rd St Unit 1016W
-80.373105,25.620512,,33157,11051 SW 160th St
-80.130315,25.881363,,33154,9100 W Bay Harbor Dr Unit 2D
-80.443443,25.703875,,33193,
-80.373105,25.620512,,33157,11051 SW 160th St
-80.443443,25.703875,,33193,
-80.367557,25.826559,,33178,5830 NW 104th Path
-80.134235,25.812628,,33140,830 W 40th St
-80.197506,25.826268,,33127,5510 NW Miami Pl
-80.134235,25.812628,,33140,830 W 40th St
-80.367557,25.826559,,33178,5830 NW 104th Path
-80.367758,25.638121,,33176,10755 SW 141st Ln
-80.374438,25.560646,,33170,22201 SW 113th Ct
-80.367758,25.638121,,33176,10755 SW 141st Ln
-80.17362,25.894734,,33161,1231 NE 129th St
-80.334973,25.690738,,33173,8760 SW 85th St
-80.374438,25.560646,,33170,22201 SW 113th Ct
-80.172485,25.949911,,33179,19001 NE 14th Ave Apt 110
-80.325379,25.701813,,33143,7255 SW 82nd Ave
-80.172485,25.949911,,33179,19001 NE 14th Ave Apt 110
-80.38995,25.756133,,33184,12035 SW 14th St Apt 104
-80.367557,25.826559,,33178,5830 NW 104th Path
-80.273416,25.780432,,33126,4705 NW 7th St Unit 405-7
-80.172485,25.949911,,33179,19001 NE 14th Ave Apt 110
-80.137318,25.947462,,33160,3175 NE 184th St Apt 3304
-80.197506,25.826268,,33127,5510 NW Miami Pl
-80.378055,25.707121,,33173,6504 SW 114th Ave
-80.137318,25.947462,,33160,3175 NE 184th St Apt 3304
-80.378055,25.707121,,33173,6504 SW 114th Ave
-80.324979,25.607456,,33157,8221 SW 176th St
-80.135391,25.950937,,33180,3330 NE 190th St Unit MPH14
-80.355688,25.777855,,33172,9769 NW 8th Ter
-80.135391,25.950937,,33180,3330 NE 190th St Unit MPH14
-80.42003,25.632141,,33186,14478 SW 139th Avenue Cir W
-80.355688,25.777855,,33172,9769 NW 8th Ter
-80.123081,25.893227,,33154,10155 Collins Ave Apt 1006
-80.376559,25.681622,,33176,11200 SW 93rd St
-80.376559,25.681622,,33176,11200 SW 93rd St
-80.376559,25.681622,,33176,11200 SW 93rd St
-80.123081,25.893227,,33154,10155 Collins Ave Apt 1006
-80.152535,25.959417,,33180,2430 NE 199th St
-80.227662,25.959518,,33169,20180 NW 14th Pl
-80.223739,25.739518,,33133,3375 Crystal Ct
-80.227662,25.959518,,33169,20180 NW 14th Pl
-80.324979,25.607456,,33157,8221 SW 176th St
-80.223739,25.739518,,33133,3375 Crystal Ct
-80.157838,25.852671,,33141,7928 East Dr Apt 1604
-80.142713,25.781042,,33139,1000 West Ave Apt 1026
-80.42003,25.632141,,33186,14478 SW 139th Avenue Cir W
-80.142713,25.781042,,33139,1000 West Ave Apt 1026
-80.157838,25.852671,,33141,7928 East Dr Apt 1604
-80.203871,25.815896,,33127,500 NW 44th St
-80.128162,25.961348,,33180,19900 E Country Club Dr Apt 604
-80.376716,25.837872,,33178,11048 NW 72nd Ter
-80.192193,25.763275,,33131,1060 Brickell Ave Apt 3503
-80.128162,25.961348,,33180,19900 E Country Club Dr Apt 604
-80.192193,25.763275,,33131,1060 Brickell Ave Apt 3503
-80.376716,25.837872,,33178,11048 NW 72nd Ter
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 1408
-80.151789,25.890554,,33181,12388 N Bayshore Dr
-80.44225,25.757394,,33194,15268 SW 9th Way
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 1408
-80.145809,25.928263,,33160,16500 NE 27th Ave Unit 53
-80.125732,25.96249,,33180,20155 NE 38th Ct Apt 2402
-80.408053,25.776741,,33182,13203 NW 8th Ter
-80.313183,25.688135,,33156,7270 N Kendall Dr Unit B518
-80.222652,25.75356,,33145,1910 SW 17th Ave Apt 7
-80.408053,25.776741,,33182,13203 NW 8th Ter
-80.243304,25.724571,,33133,3506 Main Lodge Dr
-80.190343,25.760386,,33131,1300 Brickell Bay Dr Apt 3108
-80.130097,25.835563,,33140,5630 Alton Rd
-80.190343,25.760386,,33131,1300 Brickell Bay Dr Apt 3108
-80.243304,25.724571,,33133,3506 Main Lodge Dr
-80.130097,25.835563,,33140,5630 Alton Rd
-80.151789,25.890554,,33181,12388 N Bayshore Dr
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.221369,25.963545,,33169,20586 NW 11th Ct
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.174622,25.865638,,33138,1178 NE 98th St
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.356708,25.779385,,33172,9855 NW 10th St
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.356708,25.779385,,33172,9855 NW 10th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.130188,25.936219,,33160,290 174th St Apt 418
-80.221369,25.963545,,33169,20586 NW 11th Ct
-80.130188,25.936219,,33160,290 174th St Apt 418
-80.314751,25.654372,,33156,7420 SW 125th St
-80.130188,25.936219,,33160,290 174th St Apt 418
-80.130188,25.936219,,33160,290 174th St Apt 418
-80.123314,25.947982,,33160,
-80.34543,25.613645,,33157,9400 SW 168th St
-80.123314,25.947982,,33160,
-80.255439,25.757664,,33134,50 Menores Ave Apt 707
-80.34543,25.613645,,33157,9400 SW 168th St
-80.267764,25.747616,,33134,600 Biltmore Way Apt 220
-80.239802,25.869188,,33147,2467 NW 104th St
-80.237266,25.743736,,33133,2575 SW 27th Ave Apt 502
-80.267764,25.747616,,33134,600 Biltmore Way Apt 220
-80.12323,25.929447,,33160,150 Sunny Isles Blvd Unit 1-1703
-80.237266,25.743736,,33133,2575 SW 27th Ave Apt 502
-80.29813,25.73885,,33155,6359 SW 34th St
-80.29813,25.73885,,33155,6359 SW 34th St
-80.186385,25.767955,,33131,701 Brickell Key Blvd Apt 712
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 4803
-80.186385,25.767955,,33131,701 Brickell Key Blvd Apt 712
-80.15898,25.68683,,33149,789 Crandon Blvd Apt 706
-80.355255,25.776569,,33172,
-80.255439,25.757664,,33134,50 Menores Ave Apt 707
-80.355255,25.776569,,33172,
-80.15898,25.68683,,33149,789 Crandon Blvd Apt 706
-80.249141,25.867592,,33147,3121 NW 102nd St
-80.12323,25.929447,,33160,150 Sunny Isles Blvd Unit 1-1703
-80.22504,25.81536,,33142,1734 NW 44th St
-80.225602,25.759383,,33145,1860 SW 14th Ter
-80.22504,25.81536,,33142,1734 NW 44th St
-80.157862,25.696643,,33149,
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.157862,25.696643,,33149,
-80.225602,25.759383,,33145,1860 SW 14th Ter
-80.15745,25.888525,,33181,
-80.222652,25.75356,,33145,1910 SW 17th Ave Apt 7
-80.15745,25.888525,,33181,
-80.290488,25.74624,,33155,5860 SW 26th St
-80.225602,25.759383,,33145,1860 SW 14th Ter
-80.290488,25.74624,,33155,5860 SW 26th St
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.37834,25.566584,,33189,21591 SW 115th Ave
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.37834,25.566584,,33189,21591 SW 115th Ave
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.123947,25.929419,,33160,200 Sunny Isles Blvd Unit TH306
-80.15379,25.933061,,33160,17051 NE 23rd Ave Apt 1C
-80.123947,25.929419,,33160,200 Sunny Isles Blvd Unit TH306
-80.410679,25.739483,,33175,3061 SW 133rd Ct
-80.188493,25.77638,,33132,253 NE 2nd St Apt 2805
-80.410679,25.739483,,33175,3061 SW 133rd Ct
-80.15379,25.933061,,33160,17051 NE 23rd Ave Apt 1C
-80.175353,25.964229,,33179,1335 NE 204th Ter
-80.169686,25.872844,,33138,2000 Towerside Ter Ph 6
-80.175353,25.964229,,33179,1335 NE 204th Ter
-80.130936,25.89266,,33154,10201 E Bay Harbor Dr Apt 402
-80.15379,25.933061,,33160,17051 NE 23rd Ave Apt 1C
-80.130936,25.89266,,33154,10201 E Bay Harbor Dr Apt 402
-80.122549,25.873729,,33154,8836 Harding Ave
-80.410391,25.675859,,33186,13291 SW 99th St
-80.121128,25.82565,,33140,5001 Collins Ave Apt 9G
-80.122549,25.873729,,33154,8836 Harding Ave
-80.121128,25.82565,,33140,5001 Collins Ave Apt 9G
-80.410391,25.675859,,33186,13291 SW 99th St
-80.239802,25.869188,,33147,2467 NW 104th St
-80.188493,25.77638,,33132,253 NE 2nd St Apt 2805
-80.423083,25.689532,,33183,8301 SW 142nd Ave Apt C207
-80.169686,25.872844,,33138,2000 Towerside Ter Ph 6
-80.360045,25.64352,,33176,10251 SW 136th St
-80.441989,25.605293,,33187,15381 SW 173rd Ln
-80.186325,25.805134,,33137,2900 NE 7th Ave Unit 2609
-80.360045,25.64352,,33176,10251 SW 136th St
-80.44225,25.757394,,33194,15268 SW 9th Way
-80.441989,25.605293,,33187,15381 SW 173rd Ln
-80.122411,25.938982,,33160,17555 Atlantic Blvd Apt 708
-80.192536,25.896282,,33161,13141 NE 3rd Ave
-80.448183,25.667588,,33196,10670 SW 156th Pl Apt 308
-80.122411,25.938982,,33160,17555 Atlantic Blvd Apt 708
-80.448183,25.667588,,33196,10670 SW 156th Pl Apt 308
-80.302916,25.719117,,33155,6710 SW 55th St
-80.197731,25.774811,,33172,9373 Fontainebleau Blvd Apt K221
-80.302916,25.719117,,33155,6710 SW 55th St
-80.125732,25.96249,,33180,20155 NE 38th Ct Apt 2402
-80.197731,25.774811,,33172,9373 Fontainebleau Blvd Apt K221
-80.130183,25.87493,,33154,8950 Irving Ave
-80.126271,25.972977,,33180,21205 Yacht Club Dr Unit 2010
-80.141751,25.778786,,33139,833 West Ave Apt 405
-80.126271,25.972977,,33180,21205 Yacht Club Dr Unit 2010
-80.130183,25.87493,,33154,8950 Irving Ave
-80.141751,25.778786,,33139,833 West Ave Apt 405
-80.238596,25.778878,,33125,616 NW 26th Ave Apt 303
-80.157487,25.887851,,33181,2150 Sans Souci Blvd Unit A1209
-80.238596,25.778878,,33125,616 NW 26th Ave Apt 303
-80.270502,25.724159,,33146,750 Paradiso Ave
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.270502,25.724159,,33146,750 Paradiso Ave
-80.157487,25.887851,,33181,2150 Sans Souci Blvd Unit A1209
-80.18954,25.770522,,33131,200 Biscayne Blvd Way Apt 304
-80.141829,25.781247,,33139,1035 West Ave Apt 701
-80.18954,25.770522,,33131,200 Biscayne Blvd Way Apt 304
-80.136384,25.775052,,33139,528 Meridian Ave Apt 205
-80.157487,25.887851,,33181,2150 Sans Souci Blvd Unit A1209
-80.136384,25.775052,,33139,528 Meridian Ave Apt 205
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.174622,25.865638,,33138,1178 NE 98th St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.27038,25.705856,,33146,6905 Talavera St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.141829,25.781247,,33139,1035 West Ave Apt 701
-80.122838,25.890224,,33154,9801 Collins Ave Ph 16
-80.122838,25.890224,,33154,9801 Collins Ave Ph 16
-80.249141,25.867592,,33147,3121 NW 102nd St
-80.122838,25.890224,,33154,9801 Collins Ave Ph 16
-80.157997,25.686637,,33149,799 Crandon Blvd Apt 1208
-80.122838,25.890224,,33154,9801 Collins Ave Ph 16
-80.157997,25.686637,,33149,799 Crandon Blvd Apt 1208
-80.141211,25.778334,,33139,800 West Ave Apt 533
-80.130188,25.936219,,33160,290 174th St Apt 612
-80.192193,25.763275,,33131,1050 Brickell Ave Apt 2104
-80.130188,25.936219,,33160,290 174th St Apt 612
-80.141211,25.778334,,33139,800 West Ave Apt 533
-80.192193,25.763275,,33131,1050 Brickell Ave Apt 2104
-80.375633,25.822651,,33178,5381 NW 110th Ave
-80.224831,25.952785,,33169,1341 NW 195th St
-80.375633,25.822651,,33178,5381 NW 110th Ave
-80.174622,25.865638,,33138,1178 NE 98th St
-80.141829,25.781247,,33139,1035 West Ave Apt 701
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.167215,25.948961,,33179,1750 NE 191st St Unit D
-80.126947,25.852885,,33141,910 Bay Dr Apt 16
-80.12287,25.843261,,33141,6103 Aqua Ave Apt 402
-80.126947,25.852885,,33141,910 Bay Dr Apt 16
-80.167215,25.948961,,33179,1750 NE 191st St Unit D
-80.12287,25.843261,,33141,6103 Aqua Ave Apt 402
-80.197006,25.768125,,33130,185 SW 7th St Apt 2810
-80.425084,25.597307,,33177,
-80.197006,25.768125,,33130,185 SW 7th St Apt 2810
-80.180009,25.838869,,33138,
-80.124032,25.943689,,33160,18001 N Bay Rd Apt 309
-80.180009,25.838869,,33138,
-80.425084,25.597307,,33177,
-80.141978,25.945416,,33160,2851 NE 183rd St Unit 307E
-80.287039,25.677111,,33156,5837 SW 102nd St
-80.141978,25.945416,,33160,2851 NE 183rd St Unit 307E
-80.336398,25.559766,,33190,22364 SW 89th Path
-80.425084,25.597307,,33177,
-80.336398,25.559766,,33190,22364 SW 89th Path
-80.378182,25.560461,,33170,22210 SW 115th Ave
-80.241657,25.886155,,33167,2580 NW 123rd St
-80.445752,25.679799,,33196,15413 SW 92nd St
-80.378182,25.560461,,33170,22210 SW 115th Ave
-80.445752,25.679799,,33196,15413 SW 92nd St
-80.241657,25.886155,,33167,2580 NW 123rd St
-80.393978,25.633288,,33186,12366 SW 144th Ter
-80.124032,25.943689,,33160,18001 N Bay Rd Apt 309
-80.379819,25.567439,,33189,11615 SW 215th St
-80.393978,25.633288,,33186,12366 SW 144th Ter
-80.379819,25.567439,,33189,11615 SW 215th St
-80.304011,25.684819,,33156,6710 SW 92nd St
-80.390112,25.725683,,33175,12050 SW 45th St
-80.18707,25.793323,,33132,1770 N Bayshore Dr Unit 2110
-80.390112,25.725683,,33175,12050 SW 45th St
-80.331606,25.779665,,33126,8360 NW 10th St Unit 7C
-80.18707,25.793323,,33132,1770 N Bayshore Dr Unit 2110
-80.294897,25.655876,,33156,6235 Rolling Road Dr
-80.378562,25.689148,,33173,8555 SW 114th Ct
-80.364763,25.814961,,33178,4655 NW 103rd Ct
-80.378562,25.689148,,33173,8555 SW 114th Ct
-80.294897,25.655876,,33156,6235 Rolling Road Dr
-80.364763,25.814961,,33178,4655 NW 103rd Ct
-80.404696,25.699807,,33183,7211 SW 130th Ave
-80.297321,25.692634,,33143,6400 SW 84th St
-80.404696,25.699807,,33183,7211 SW 130th Ave
-80.304011,25.684819,,33156,6710 SW 92nd St
-80.297321,25.692634,,33143,6400 SW 84th St
-80.189254,25.960283,,33179,20000 NE 6th Court Cir
-80.313183,25.688135,,33156,7270 N Kendall Dr Unit B518
-80.166982,25.782753,,33139,297 N Coconut Ln
-80.331606,25.779665,,33126,8360 NW 10th St Unit 7C
-80.2259,25.78521,,33125,1861 NW S River Dr Unit 705
-80.189254,25.960283,,33179,20000 NE 6th Court Cir
-80.166982,25.782753,,33139,297 N Coconut Ln
-80.134243,25.76725,,33139,400 S Pointe Dr Apt 802
-80.138416,25.789416,,33139,
-80.134243,25.76725,,33139,400 S Pointe Dr Apt 802
-80.173302,25.901587,,33161,1265 NE 136th Ter
-80.439829,25.693615,,33193,
-80.173302,25.901587,,33161,1265 NE 136th Ter
-80.138416,25.789416,,33139,
-80.12094,25.827444,,33140,5055 Collins Ave Apt 3K
-80.121967,25.849856,,33141,6610 Indian Creek Dr Apt 503
-80.12094,25.827444,,33140,5055 Collins Ave Apt 3K
-80.133242,25.783741,,33139,1242 Drexel Ave Apt 208
-80.138416,25.789416,,33139,
-80.133242,25.783741,,33139,1242 Drexel Ave Apt 208
-80.385633,25.572147,,33177,20891 SW 119th Pl
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B3403
-80.385633,25.572147,,33177,20891 SW 119th Pl
-80.190065,25.782481,,33132,888 Biscayne Blvd Apt 3504
-80.146137,25.929085,,33160,16570 NE 26th Ave Apt 2E
-80.190065,25.782481,,33132,888 Biscayne Blvd Apt 3504
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B3403
-80.13881,25.779686,,33139,910 Michigan Ave Apt 303
-80.189343,25.886284,,33161,430 NE 121st St
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B3403
-80.13881,25.779686,,33139,910 Michigan Ave Apt 303
-80.192415,25.756797,,33129,1541 Brickell Ave Unit B3403
-80.121967,25.849856,,33141,6610 Indian Creek Dr Apt 503
-80.144549,25.943271,,33160,
-80.157979,25.697788,,33149,251 Crandon Blvd Apt 1035
